Player,Team,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary,PlayerID
Leonard Miller,MIN,SF,20.0,17.0,0.0,3.0588235294117645,0.7647058823529411,1.1764705882352942,0.65,0.1176470588235294,0.2941176470588235,0.4,0.6470588235294118,0.8823529411764706,0.733,0.0588235294117647,0.1176470588235294,0.5,0.2941176470588235,0.8823529411764706,1.1764705882352942,0.4705882352941176,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.2941176470588235,1.7058823529411764,1891857.0,463
Chris Livingston,MIL,SF,20.0,21.0,0.0,4.285714285714286,0.5238095238095238,1.0476190476190477,0.5,0.0476190476190476,0.238095238095238,0.2,0.4761904761904761,0.8095238095238095,0.588,0.1428571428571428,0.1904761904761904,0.75,0.1428571428571428,0.8571428571428571,1.0,0.238095238095238,0.0952380952380952,0.0,0.238095238095238,0.7142857142857143,1.238095238095238,1891857.0,464
Mouhamed Gueye,ATL,PF,21.0,6.0,0.0,12.166666666666666,1.3333333333333333,3.8333333333333335,0.348,0.5,1.5,0.333,0.8333333333333334,2.333333333333333,0.357,0.8333333333333334,1.0,0.833,1.6666666666666667,2.0,3.6666666666666665,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.1666666666666666,2.1666666666666665,4.0,1891857.0,465
Kendall Brown,IND,SG,20.0,15.0,0.0,4.2,0.5333333333333333,1.0,0.533,0.0,0.1333333333333333,0.0,0.5333333333333333,0.8666666666666667,0.615,0.3333333333333333,0.5333333333333333,0.625,0.2,0.1333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1333333333333333,0.6,1.4,2120693.0,466
Hunter Tyson,DEN,PF,23.0,18.0,0.0,2.6666666666666665,0.4444444444444444,1.1111111111111112,0.4,0.2222222222222222,0.7777777777777778,0.286,0.2222222222222222,0.3333333333333333,0.667,0.0,0.0,,0.0555555555555555,0.4444444444444444,0.5,0.1111111111111111,0.0555555555555555,0.0,0.1111111111111111,0.5555555555555556,1.1111111111111112,1891857.0,467
Wendell Moore Jr.,MIN,SG,22.0,25.0,0.0,3.0,0.36,0.72,0.5,0.0,0.24,0.0,0.36,0.48,0.75,0.0,0.0,,0.0,0.48,0.48,0.24,0.2,0.04,0.16,0.2,0.72,2537040.0,468
Jordan Walsh,BOS,SF,19.0,9.0,1.0,9.22222222222222,0.6666666666666666,1.6666666666666667,0.4,0.2222222222222222,1.0,0.222,0.4444444444444444,0.6666666666666666,0.667,0.1111111111111111,0.2222222222222222,0.5,0.5555555555555556,1.6666666666666667,2.2222222222222223,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.3333333333333333,1.2222222222222223,1.6666666666666667,1891857.0,469
DaQuan Jeffries,NYK,SG,26.0,17.0,0.0,2.7058823529411766,0.3529411764705882,1.0,0.353,0.1176470588235294,0.5882352941176471,0.2,0.2352941176470588,0.4117647058823529,0.571,0.0,0.1176470588235294,0.0,0.0,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.0,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.8235294117647058,2463946.0,470
Mamadi Diakite,NYK,PF,27.0,6.0,0.0,4.0,0.6666666666666666,1.0,0.667,0.0,0.1666666666666666,0.0,0.6666666666666666,0.8333333333333334,0.8,0.6666666666666666,1.0,0.667,0.1666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,2.0,2273252.0,471
Maxwell Lewis,LAL,SF,21.0,34.0,0.0,3.0294117647058822,0.1176470588235294,0.6176470588235294,0.19,0.0294117647058823,0.2647058823529412,0.111,0.088235294117647,0.3529411764705882,0.25,0.0588235294117647,0.088235294117647,0.667,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.0294117647058823,0.2941176470588235,0.1470588235294117,0.3235294117647059,1891857.0,472
Ty Jerome,CLE,SG,26.0,2.0,0.0,7.5,1.0,2.0,0.5,0.0,0.5,0.0,1.0,1.5,0.667,0.0,0.0,,0.5,0.0,0.5,1.5,0.0,0.0,0.5,1.0,2.0,2560975.0,473
E.J. Liddell,NOP,PF,23.0,8.0,0.0,2.875,0.125,0.75,0.167,0.0,0.625,0.0,0.125,0.125,1.0,0.25,0.25,1.0,0.0,0.625,0.625,0.125,0.25,0.25,0.25,0.25,0.5,2120693.0,474
Dariq Whitehead,BRK,SF,19.0,2.0,0.0,12.0,0.5,2.5,0.2,0.0,1.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,2.0,2.0,1.5,0.0,0.5,0.0,0.0,1.5,3114240.0,475
Joshua Primo,LAC,SG,21.0,2.0,0.0,5.0,0.5,1.5,0.333,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0,2196970.0,476
Ron Harper Jr.,TOR,PF,23.0,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2087519.0,477
